pH,N,P,K,OC,Fe,Rainfall,Temperature,Humidity,Min PPH,Already Grown,Season_Kharif,Season_Rabi,Season_Whole year,Crop_Arhar,Crop_Bajra,Crop_Cotton,Crop_Gram,Crop_Groundnut,Crop_Jowar,Crop_Maize,Crop_Moong,Crop_Mustard,Crop_Nigerseed,Crop_Ragi,Crop_Rice,Crop_Safflower,Crop_Sesamum,Crop_Soyabean,Crop_Sugarcane,Crop_Sunflower,Crop_Urad,Crop_Wheat
6.944,297.215,36.083,362.057,0.476,8.023,801.7,28.533,65.562,16073.87,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.944,297.215,36.083,362.057,0.476,8.023,701.8,28.188,72.826,10291.72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.944,297.215,36.083,362.057,0.476,8.023,1266.4,28.053,73.09,28584.894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.944,297.215,36.083,362.057,0.476,8.023,902.1,29.445,57.935,29256.463,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.944,297.215,36.083,362.057,0.476,8.023,1066.1,27.737,71.208,40109.682,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.944,297.215,36.083,362.057,0.476,8.023,1493.5,29.212,62.917,28696.533,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.944,297.215,36.083,362.057,0.476,8.023,834.8,27.589,78.594,20978.935,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1214.229,27.903,71.044,16451.07,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,964.462,28.006,69.319,15996.229,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1209.999,28.058,68.576,21557.66,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1015.945,28.426,68.251,15724.806,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,973.8,29.255,62.05,19839.368,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,700.8,28.876,64.029,14754.599,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1128.8,26.768,81.579,13459.93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1118.6,26.982,83.631,9781.967,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1103.6,28.414,66.454,15176.26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,801.7,29.446,62.185,16425.722,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,701.8,28.332,66.721,10376.905,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1266.4,27.951,74.432,28651.487,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,902.1,27.802,74.831,29491.478,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1066.1,29.34,58.289,39938.381,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1493.5,27.452,73.207,28661.573,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,834.8,29.083,63.482,20571.577,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,936.648,26.847,69.452,11648.57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,670.3,27.69,64.791,12269.219,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,493.281,27.501,65.117,17628.389,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,727.954,27.182,68.323,13120.29,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,638.5,26.601,75.926,18857.55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,650.1,28.128,61.187,15920.812,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,846.3,27.834,62.513,15197.464,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,801.8,26.199,75.386,17816.628,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,618.4,26.365,77.8,24037.391,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,607.2,27.476,64.088,19227.335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,592.4,28.277,61.65,14360.951,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,968.0,27.412,64.204,23339.291,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,658.4,27.117,71.016,27154.97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,526.6,27.001,71.103,49133.173,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,839.6,28.194,57.539,38127.469,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,413.0,26.73,68.835,25428.792,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,683.199,26.979,67.922,7329.918,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,665.989,28.068,63.374,9765.622,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,735.724,26.854,68.789,12116.917,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,448.167,27.43,66.804,10734.332,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,452.428,26.919,69.147,15733.857,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,525.041,27.036,69.271,13775.399,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,734.9,27.706,63.576,16504.062,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,860.1,26.314,77.342,15980.613,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,1092.3,27.843,62.405,12287.37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,1159.0,27.549,63.806,12554.674,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,910.7,25.912,77.01,14013.384,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,810.8,26.078,79.269,16892.711,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,779.8,27.19,65.478,10820.098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,914.8,27.992,62.797,27162.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,819.8,27.126,65.617,26738.402,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,638.2,26.831,72.347,23148.499,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,939.3,26.715,72.482,49102.153,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,721.1,27.909,58.845,28713.885,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,535.484,26.664,70.445,5871.184,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,789.691,27.827,64.435,9711.087,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,774.537,26.401,71.646,11150.816,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,442.446,27.277,66.666,11591.834,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,391.739,26.936,68.196,14704.477,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,544.72,26.811,69.98,12454.722,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,638.5,26.323,70.575,12280.515,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,650.1,27.567,63.868,12351.913,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,846.3,26.198,77.498,10740.97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,801.8,27.702,62.706,14133.634,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,618.4,27.413,64.08,16160.066,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,607.2,25.803,77.106,18023.145,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,592.4,25.966,79.393,13768.24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,968.0,27.06,65.714,30858.075,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,658.4,27.848,63.117,18374.704,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,526.6,26.997,65.846,7915.717,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,839.6,26.707,72.563,47638.647,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,413.0,26.592,72.681,16815.661,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,2537.972,25.237,94.352,6766.119,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,2117.272,25.373,92.817,7862.484,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1933.611,24.63,100.345,10373.57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1775.775,24.977,96.623,12165.46,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1304.844,24.876,97.268,11767.66,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1574.141,25.177,94.082,9186.814,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,734.9,25.335,89.716,10743.264,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,860.1,24.452,100.108,12186.96,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1092.3,25.215,93.905,7507.672,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1159.0,24.375,105.819,8814.32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,910.7,25.297,92.844,9058.403,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,810.8,25.12,94.149,13740.537,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,779.8,24.133,105.651,17191.72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,914.8,24.233,107.426,10349.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,819.8,24.904,95.698,10514.97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,638.2,25.387,93.151,3232.288,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,939.3,24.865,95.84,22928.24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,721.1,24.687,101.593,17448.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,906.147,27.924,62.315,14653.134,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,671.004,26.715,68.012,18012.415,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,703.839,27.058,66.671,10927.764,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,623.519,27.111,65.896,16234.144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,553.491,27.175,65.372,12320.59,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,638.5,26.627,70.949,15540.036,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,650.1,27.726,58.224,17510.838,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,846.3,26.377,68.711,18790.611,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,801.8,27.542,62.79,8527.216,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,618.4,26.261,75.411,20678.699,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,607.2,27.668,61.71,20271.666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,592.4,27.397,62.921,26059.529,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,968.0,25.891,74.78,35327.027,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,658.4,26.044,77.115,27474.067,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,526.6,27.068,64.345,53281.885,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,839.6,27.805,62.19,61184.468,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,413.0,27.009,64.443,16723.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,901.761,29.146,62.421,10872.112,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1053.442,27.805,68.65,16008.854,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,815.014,28.056,66.687,14206.938,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,956.636,28.138,65.25,22054.617,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,906.601,28.316,66.324,11166.16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,973.8,27.948,71.378,15454.027,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,700.8,27.801,71.801,13730.853,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1128.8,29.309,56.419,12321.12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1118.6,27.459,70.504,10693.432,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1103.6,29.056,61.155,13486.043,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,801.7,27.299,77.467,14871.593,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,701.8,29.229,59.79,15616.378,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1266.4,28.858,61.704,25528.171,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,902.1,26.792,78.263,27154.97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1066.1,27.002,79.978,27169.311,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1493.5,28.406,64.043,20947.011,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,834.8,29.417,59.84,20652.532,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,627.842,27.21,68.31,5700.079,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,1063.731,28.16,63.683,14256.022,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,872.252,26.739,70.351,18686.08,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,820.375,27.295,67.246,12494.783,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,613.976,27.284,66.726,17438.023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,730.189,27.085,68.747,17461.334,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,638.5,27.148,65.922,17727.801,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,650.1,26.859,72.933,18689.422,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,846.3,26.745,72.994,9841.994,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,801.8,27.914,59.166,11677.981,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,618.4,26.48,70.559,14037.144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,607.2,27.718,64.108,14109.154,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,592.4,26.356,77.88,10620.291,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,968.0,27.852,62.936,18094.842,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,658.4,27.564,64.252,22102.338,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,526.6,25.962,77.204,20980.091,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,839.6,26.125,79.754,29113.994,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,413.0,27.214,65.798,14779.366,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,1331.853,27.486,65.412,11620.237,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,1122.709,27.957,64.804,11513.286,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,1144.582,27.342,67.385,11450.711,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,993.864,27.791,65.444,7704.296,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,734.9,28.461,60.477,11449.003,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,860.1,27.639,63.123,11065.622,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,1092.3,27.358,69.142,8924.867,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,1159.0,27.247,69.282,7485.222,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,910.7,28.383,56.962,13822.093,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,810.8,26.989,67.491,16049.28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,779.8,28.193,61.198,6206.645,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.558,175.453,20.291,420.332,0.435,8.999,914.8,26.868,73.632,22140.645,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
